tx_id	gene_id
ENST00000521018	ENSG00000168502
ENST00000518226	ENSG00000168502
ENST00000519823	ENSG00000168502
ENST00000520926	ENSG00000168502
ENST00000581670	ENSG00000168502
ENST00000497577	ENSG00000178127
ENST00000474350	ENSG00000178127
ENST00000483511	ENSG00000178127
ENST00000474740	ENSG00000178127
ENST00000609701	ENSG00000273284
ENST00000580891	ENSG00000266805
ENST00000584109	ENSG00000266541
ENST00000582435	ENSG00000263627
ENST00000582279	ENSG00000266127
ENST00000580361	ENSG00000168461
ENST00000580795	ENSG00000168461
ENST00000577284	ENSG00000168461
ENST00000611534	ENSG00000168454
ENST00000536353	ENSG00000168454
ENST00000584255	ENSG00000168454
ENST00000357775	ENSG00000168454
ENST00000306084	ENSG00000168454
ENST00000577539	ENSG00000101558
ENST00000580258	ENSG00000266102
ENST00000584596	ENSG00000154856
ENST00000580746	ENSG00000134265
ENST00000562202	ENSG00000260779
ENST00000584167	ENSG00000264843
ENST00000584346	ENSG00000264714
ENST00000581724	ENSG00000264714
ENST00000579321	ENSG00000263952
ENST00000580702	ENSG00000263682
ENST00000591431	ENSG00000267252
ENST00000586145	ENSG00000267252
ENST00000588001	ENSG00000236396
ENST00000592770	ENSG00000267333
ENST00000526991	ENSG00000255112
ENST00000586926	ENSG00000141404
ENST00000589374	ENSG00000141401
ENST00000591853	ENSG00000267722
ENST00000592203	ENSG00000267643
ENST00000586642	ENSG00000267733
ENST00000588436	ENSG00000267733
ENST00000588744	ENSG00000267733
ENST00000623093	ENSG00000280302
ENST00000586226	ENSG00000267069
ENST00000587204	ENSG00000176014
ENST00000589952	ENSG00000141391
ENST00000587862	ENSG00000141391
ENST00000589843	ENSG00000267108
ENST00000586591	ENSG00000267199
ENST00000588197	ENSG00000267199
ENST00000589795	ENSG00000267199
ENST00000585853	ENSG00000128789
ENST00000588824	ENSG00000128789
ENST00000587313	ENSG00000267336
ENST00000592170	ENSG00000085415
ENST00000590032	ENSG00000085415
ENST00000585938	ENSG00000101639
ENST00000508150	ENSG00000101639
ENST00000513183	ENSG00000101639
ENST00000623680	ENSG00000279020
ENST00000587344	ENSG00000267702
ENST00000590308	ENSG00000168675
ENST00000592812	ENSG00000168675
ENST00000592991	ENSG00000168675
ENST00000591746	ENSG00000101654
ENST00000588417	ENSG00000101654
ENST00000591922	ENSG00000101654
ENST00000589410	ENSG00000176136
ENST00000324750	ENSG00000176136
ENST00000591211	ENSG00000267150
ENST00000586090	ENSG00000267704
ENST00000581935	ENSG00000186481
ENST00000581181	ENSG00000186481
ENST00000580995	ENSG00000186481
ENST00000583348	ENSG00000186481
ENST00000580200	ENSG00000186481
ENST00000582957	ENSG00000265787
ENST00000578182	ENSG00000266242
ENST00000578842	ENSG00000266693
ENST00000582962	ENSG00000265786
ENST00000578243	ENSG00000263618
ENST00000581351	ENSG00000263618
ENST00000580967	ENSG00000266554
ENST00000583306	ENSG00000263821
ENST00000581327	ENSG00000141449
ENST00000580683	ENSG00000141449
ENST00000578383	ENSG00000141449
ENST00000580384	ENSG00000141449
ENST00000577906	ENSG00000167088
ENST00000578583	ENSG00000265656
ENST00000583594	ENSG00000101773
ENST00000580892	ENSG00000101773
ENST00000581687	ENSG00000101773
ENST00000584992	ENSG00000101782
ENST00000577250	ENSG00000101782
ENST00000581220	ENSG00000101782
ENST00000587153	ENSG00000141452
ENST00000592119	ENSG00000141452
ENST00000590387	ENSG00000141452
ENST00000591367	ENSG00000141452
ENST00000593081	ENSG00000141452
ENST00000589409	ENSG00000141452
ENST00000591749	ENSG00000053747
ENST00000588164	ENSG00000053747
ENST00000592442	ENSG00000053747
ENST00000588004	ENSG00000053747
ENST00000584250	ENSG00000168234
ENST00000577185	ENSG00000168234
ENST00000579214	ENSG00000168234
ENST00000584424	ENSG00000168234
ENST00000584095	ENSG00000168234
ENST00000631138	ENSG00000154040
ENST00000582229	ENSG00000154040
ENST00000579347	ENSG00000264365
ENST00000579049	ENSG00000265094
ENST00000581278	ENSG00000154059
ENST00000580035	ENSG00000154059
ENST00000583122	ENSG00000264695
ENST00000583558	ENSG00000265485
ENST00000578490	ENSG00000263553
ENST00000578129	ENSG00000265552
ENST00000578162	ENSG00000266227
ENST00000580975	ENSG00000266237
ENST00000578367	ENSG00000263862
ENST00000583852	ENSG00000263677
ENST00000584547	ENSG00000264790
ENST00000584566	ENSG00000263611
ENST00000423367	ENSG00000227279
ENST00000584680	ENSG00000266296
ENST00000582726	ENSG00000265994
ENST00000583089	ENSG00000266196
ENST00000582307	ENSG00000263698
ENST00000237014	ENSG00000118271
ENST00000613781	ENSG00000118271
ENST00000610404	ENSG00000118271
ENST00000432547	ENSG00000118271
ENST00000541025	ENSG00000118271
ENST00000565978	ENSG00000259985
ENST00000583900	ENSG00000265158
ENST00000585232	ENSG00000265158
ENST00000580420	ENSG00000263823
ENST00000581802	ENSG00000265273
ENST00000624000	ENSG00000280380
ENST00000577999	ENSG00000134758
ENST00000579580	ENSG00000264982
ENST00000573479	ENSG00000262477
ENST00000567636	ENSG00000260389
ENST00000562560	ENSG00000260389
ENST00000578349	ENSG00000263688
ENST00000426194	ENSG00000228835
ENST00000583612	ENSG00000263765
ENST00000578782	ENSG00000263765
ENST00000579160	ENSG00000263765
ENST00000580071	ENSG00000263450
ENST00000587528	ENSG00000267746
ENST00000592114	ENSG00000134769
ENST00000590727	ENSG00000134769
ENST00000592449	ENSG00000134769
ENST00000588085	ENSG00000166974
ENST00000589630	ENSG00000186812
ENST00000601719	ENSG00000186812
ENST00000591206	ENSG00000186812
ENST00000330501	ENSG00000186812
ENST00000585800	ENSG00000186812
ENST00000591505	ENSG00000186812
ENST00000618230	ENSG00000274184
ENST00000593078	ENSG00000266965
ENST00000591081	ENSG00000141429
ENST00000590983	ENSG00000267397
ENST00000592875	ENSG00000141428
ENST00000623524	ENSG00000278986
ENST00000610527	ENSG00000141428
ENST00000618334	ENSG00000141428
ENST00000269194	ENSG00000141428
ENST00000587873	ENSG00000141428
ENST00000333234	ENSG00000141428
ENST00000541190	ENSG00000134759
ENST00000535488	ENSG00000134759
ENST00000540135	ENSG00000134759
ENST00000543439	ENSG00000134759
ENST00000540730	ENSG00000134759
ENST00000540323	ENSG00000134759
ENST00000536373	ENSG00000134759
ENST00000535093	ENSG00000134759
ENST00000542050	ENSG00000134759
ENST00000543861	ENSG00000134759
ENST00000541294	ENSG00000134759
ENST00000545302	ENSG00000134759
ENST00000541748	ENSG00000134759
ENST00000536830	ENSG00000134759
ENST00000544274	ENSG00000134759
ENST00000588132	ENSG00000075643
ENST00000589678	ENSG00000267404
ENST00000586501	ENSG00000150477
ENST00000601437	ENSG00000150477
ENST00000589281	ENSG00000267707
ENST00000588766	ENSG00000267202
ENST00000586610	ENSG00000267202
ENST00000590220	ENSG00000078142
ENST00000587261	ENSG00000078142
ENST00000586447	ENSG00000267586
ENST00000591940	ENSG00000152217
ENST00000623380	ENSG00000279319
ENST00000590257	ENSG00000266988
ENST00000588517	ENSG00000266988
ENST00000590535	ENSG00000266968
ENST00000586951	ENSG00000141469
ENST00000586056	ENSG00000141469
ENST00000589891	ENSG00000141469
ENST00000590246	ENSG00000141469
ENST00000591642	ENSG00000141469
ENST00000586854	ENSG00000141469
ENST00000587418	ENSG00000197046
ENST00000593178	ENSG00000197046
ENST00000591191	ENSG00000267293
ENST00000595199	ENSG00000152240
ENST00000585425	ENSG00000152240
ENST00000587853	ENSG00000141622
ENST00000590330	ENSG00000141622
ENST00000588679	ENSG00000141622
ENST00000623263	ENSG00000279829
ENST00000592777	ENSG00000141622
ENST00000602333	ENSG00000270112
ENST00000624895	ENSG00000270112
ENST00000585383	ENSG00000167216
ENST00000586198	ENSG00000167216
ENST00000591183	ENSG00000267724
ENST00000625076	ENSG00000279367
ENST00000599498	ENSG00000269365
ENST00000624725	ENSG00000278983
ENST00000592658	ENSG00000134030
ENST00000577641	ENSG00000266696
ENST00000581232	ENSG00000265496
ENST00000582983	ENSG00000264464
ENST00000583083	ENSG00000101670
ENST00000579750	ENSG00000101670
ENST00000623277	ENSG00000101670
ENST00000587823	ENSG00000141639
ENST00000591842	ENSG00000267233
ENST00000589330	ENSG00000082212
ENST00000591925	ENSG00000082212
ENST00000586966	ENSG00000141642
ENST00000589941	ENSG00000141646
ENST00000589706	ENSG00000141646
ENST00000585448	ENSG00000141646
ENST00000586253	ENSG00000141646
ENST00000584143	ENSG00000266003
ENST00000578080	ENSG00000187323
ENST00000579666	ENSG00000187323
ENST00000582595	ENSG00000187323
ENST00000584710	ENSG00000187323
ENST00000579506	ENSG00000263438
ENST00000580880	ENSG00000101751
ENST00000580905	ENSG00000101751
ENST00000583576	ENSG00000101751
ENST00000582366	ENSG00000101751
ENST00000577727	ENSG00000101751
ENST00000321600	ENSG00000178690
ENST00000590604	ENSG00000267311
ENST00000592334	ENSG00000041353
ENST00000586467	ENSG00000267402
ENST00000585985	ENSG00000267172
ENST00000593180	ENSG00000267057
ENST00000590589	ENSG00000267732
ENST00000585754	ENSG00000091157
ENST00000585477	ENSG00000228075
ENST00000590600	ENSG00000177511
ENST00000620778	ENSG00000277837
ENST00000586729	ENSG00000267787
ENST00000617539	ENSG00000049759
ENST00000589167	ENSG00000049759
ENST00000585970	ENSG00000049759
ENST00000587246	ENSG00000049759
ENST00000587933	ENSG00000267504
ENST00000588712	ENSG00000049759
ENST00000590506	ENSG00000049759
ENST00000590797	ENSG00000267391
ENST00000622635	ENSG00000276403
ENST00000591360	ENSG00000267257
ENST00000589794	ENSG00000267579
ENST00000592451	ENSG00000266946
ENST00000587438	ENSG00000172175
ENST00000588956	ENSG00000074657
ENST00000590442	ENSG00000074657
ENST00000587689	ENSG00000224367
ENST00000587906	ENSG00000224367
ENST00000591900	ENSG00000267215
ENST00000589729	ENSG00000267215
ENST00000593132	ENSG00000166562
ENST00000592774	ENSG00000166562
ENST00000591406	ENSG00000166562
ENST00000456142	ENSG00000134443
ENST00000530323	ENSG00000134443
ENST00000589242	ENSG00000267000
ENST00000586841	ENSG00000267061
ENST00000588298	ENSG00000267269
ENST00000588946	ENSG00000267774
ENST00000588088	ENSG00000267669
ENST00000592549	ENSG00000267669
ENST00000316660	ENSG00000141682
ENST00000269518	ENSG00000141682
ENST00000590596	ENSG00000141682
ENST00000590415	ENSG00000267066
ENST00000588207	ENSG00000267497
ENST00000585691	ENSG00000267462
ENST00000585803	ENSG00000267620
ENST00000592121	ENSG00000267401
ENST00000585629	ENSG00000267153
ENST00000587582	ENSG00000101542
ENST00000588245	ENSG00000267038
ENST00000567801	ENSG00000260440
ENST00000590713	ENSG00000134444
ENST00000592479	ENSG00000134444
ENST00000588561	ENSG00000266900
ENST00000586920	ENSG00000134444
ENST00000587714	ENSG00000134444
ENST00000593217	ENSG00000134444
ENST00000587697	ENSG00000141655
ENST00000587663	ENSG00000266920
ENST00000588676	ENSG00000141664
ENST00000625052	ENSG00000279236
ENST00000591435	ENSG00000141664
ENST00000587612	ENSG00000141664
ENST00000590840	ENSG00000141664
ENST00000588953	ENSG00000081913
ENST00000588986	ENSG00000206075
ENST00000431153	ENSG00000197641
ENST00000479842	ENSG00000197641
ENST00000613567	ENSG00000206072
ENST00000443281	ENSG00000197632
ENST00000482254	ENSG00000197632
ENST00000526932	ENSG00000221887
ENST00000498680	ENSG00000221887
ENST00000295211	ENSG00000166401
ENST00000452004	ENSG00000236392
ENST00000581987	ENSG00000263720
ENST00000581951	ENSG00000263424
ENST00000583493	ENSG00000263424
ENST00000577835	ENSG00000265425
ENST00000582077	ENSG00000150636
ENST00000579651	ENSG00000264705
ENST00000584741	ENSG00000264845
ENST00000623938	ENSG00000279221
ENST00000624049	ENSG00000278971
ENST00000581877	ENSG00000265639
ENST00000583587	ENSG00000263733
ENST00000577634	ENSG00000261780
ENST00000580087	ENSG00000075336
ENST00000577952	ENSG00000075336
ENST00000581467	ENSG00000075336
ENST00000584925	ENSG00000075336
ENST00000579071	ENSG00000075336
ENST00000567168	ENSG00000259779
ENST00000583399	ENSG00000133313
ENST00000583203	ENSG00000133313
ENST00000580229	ENSG00000133313
ENST00000577600	ENSG00000133313
ENST00000584613	ENSG00000133313
ENST00000583216	ENSG00000133313
ENST00000581912	ENSG00000133313
ENST00000582589	ENSG00000133313
ENST00000584768	ENSG00000133313
ENST00000582666	ENSG00000133313
ENST00000577355	ENSG00000133313
ENST00000585263	ENSG00000133313
ENST00000583938	ENSG00000133313
ENST00000577669	ENSG00000133313
ENST00000583695	ENSG00000133313
ENST00000581600	ENSG00000133313
ENST00000577409	ENSG00000133313
ENST00000578498	ENSG00000150656
ENST00000582461	ENSG00000150656
ENST00000582214	ENSG00000215421
ENST00000579200	ENSG00000215421
ENST00000584217	ENSG00000179981
ENST00000581750	ENSG00000264260
ENST00000577258	ENSG00000266014
ENST00000579833	ENSG00000264212
ENST00000583287	ENSG00000263982
ENST00000581996	ENSG00000265778
ENST00000622985	ENSG00000275763
ENST00000578803	ENSG00000266256
ENST00000611889	ENSG00000276397
ENST00000616078	ENSG00000276397
ENST00000584565	ENSG00000130856
ENST00000583326	ENSG00000266844
ENST00000583889	ENSG00000266844
ENST00000582763	ENSG00000266844
ENST00000580580	ENSG00000266844
ENST00000582546	ENSG00000266844
ENST00000612024	ENSG00000278330
ENST00000611482	ENSG00000278330
ENST00000582943	ENSG00000166573
ENST00000581626	ENSG00000264693
ENST00000577382	ENSG00000266213
ENST00000579769	ENSG00000265644
ENST00000581634	ENSG00000265378
ENST00000572928	ENSG00000256463
ENST00000536229	ENSG00000256463
ENST00000573324	ENSG00000256463
ENST00000624383	ENSG00000279416
ENST00000591395	ENSG00000166377
ENST00000625180	ENSG00000279474
ENST00000591518	ENSG00000166377
ENST00000588895	ENSG00000166377
ENST00000586774	ENSG00000166377
ENST00000625182	ENSG00000279077
ENST00000587410	ENSG00000166377
ENST00000624177	ENSG00000279637
ENST00000590224	ENSG00000131196
ENST00000591065	ENSG00000131196
ENST00000591089	ENSG00000131196
ENST00000624066	ENSG00000279981
ENST00000590172	ENSG00000131196
ENST00000586695	ENSG00000131196
ENST00000586798	ENSG00000267287
ENST00000587527	ENSG00000267409
ENST00000587623	ENSG00000060069
ENST00000587174	ENSG00000266924
ENST00000451882	ENSG00000226742
ENST00000592352	ENSG00000226742
ENST00000589516	ENSG00000226742
ENST00000587347	ENSG00000226742
ENST00000586847	ENSG00000101546
ENST00000591612	ENSG00000101546
ENST00000593019	ENSG00000101546
ENST00000589713	ENSG00000267127
ENST00000568911	ENSG00000261126
ENST00000588226	ENSG00000267270
ENST00000615495	ENSG00000267251
ENST00000572062	ENSG00000263305
ENST00000308911	ENSG00000173213
ENST00000571755	ENSG00000262081
ENST00000577429	ENSG00000079134
ENST00000585307	ENSG00000079134
ENST00000584642	ENSG00000079134
ENST00000581116	ENSG00000079134
ENST00000578224	ENSG00000079134
ENST00000580870	ENSG00000079134
ENST00000580544	ENSG00000079134
ENST00000579492	ENSG00000264265
ENST00000323813	ENSG00000176912
ENST00000584679	ENSG00000263727
ENST00000584646	ENSG00000132199
ENST00000581906	ENSG00000132199
ENST00000581928	ENSG00000132199
ENST00000584706	ENSG00000132199
ENST00000578647	ENSG00000132199
ENST00000577334	ENSG00000132199
ENST00000581712	ENSG00000264635
ENST00000581719	ENSG00000265179
ENST00000580612	ENSG00000265179
ENST00000564872	ENSG00000259837
ENST00000584914	ENSG00000263505
ENST00000579735	ENSG00000265417
ENST00000582646	ENSG00000264189
ENST00000583253	ENSG00000266783
ENST00000574676	ENSG00000101574
ENST00000443475	ENSG00000235422
ENST00000579647	ENSG00000266405
ENST00000581139	ENSG00000263606
ENST00000581804	ENSG00000101605
ENST00000582016	ENSG00000101605
ENST00000577294	ENSG00000101605
ENST00000578800	ENSG00000264235
ENST00000581905	ENSG00000264235
ENST00000558690	ENSG00000259256
ENST00000486430	ENSG00000170579
ENST00000584060	ENSG00000266513
ENST00000579933	ENSG00000265091
ENST00000581170	ENSG00000265091
ENST00000581067	ENSG00000264575
ENST00000357006	ENSG00000198081
ENST00000615385	ENSG00000198081
ENST00000614697	ENSG00000198081
ENST00000400143	ENSG00000198081
ENST00000582388	ENSG00000198081
ENST00000582135	ENSG00000198081
ENST00000578327	ENSG00000198081
ENST00000585253	ENSG00000198081
ENST00000581798	ENSG00000266288
ENST00000578618	ENSG00000082397
ENST00000579951	ENSG00000082397
ENST00000578432	ENSG00000082397
ENST00000581757	ENSG00000082397
ENST00000383490	ENSG00000206432
ENST00000623868	ENSG00000279885
ENST00000577327	ENSG00000266441
ENST00000583659	ENSG00000263797
ENST00000578278	ENSG00000265933
ENST00000581571	ENSG00000265933
ENST00000580197	ENSG00000265933
ENST00000578497	ENSG00000265933
ENST00000583316	ENSG00000265933
ENST00000579012	ENSG00000265933
ENST00000488089	ENSG00000101680
ENST00000490190	ENSG00000101680
ENST00000484335	ENSG00000101680
ENST00000585178	ENSG00000101680
ENST00000579509	ENSG00000266767
ENST00000579332	ENSG00000266767
ENST00000580491	ENSG00000266149
ENST00000580267	ENSG00000266708
ENST00000579467	ENSG00000263847
ENST00000582594	ENSG00000154845
ENST00000579609	ENSG00000154845
ENST00000578329	ENSG00000154845
ENST00000577667	ENSG00000154845
ENST00000583438	ENSG00000154845
ENST00000583988	ENSG00000154845
ENST00000578557	ENSG00000154845
ENST00000581937	ENSG00000264644
ENST00000567609	ENSG00000260913
ENST00000566225	ENSG00000260913
ENST00000583691	ENSG00000266604
ENST00000579413	ENSG00000264072
ENST00000582937	ENSG00000154864
ENST00000581680	ENSG00000154864
ENST00000579151	ENSG00000154864
ENST00000578145	ENSG00000154864
ENST00000561598	ENSG00000260759
ENST00000586453	ENSG00000267455
ENST00000586474	ENSG00000267165
ENST00000592306	ENSG00000154889
ENST00000587724	ENSG00000154889
ENST00000586364	ENSG00000154889
ENST00000592180	ENSG00000154889
ENST00000589859	ENSG00000154889
ENST00000590302	ENSG00000154889
ENST00000586204	ENSG00000154889
ENST00000588939	ENSG00000154889
ENST00000590055	ENSG00000267079
ENST00000587619	ENSG00000267480
ENST00000391405	ENSG00000212712
ENST00000589764	ENSG00000267533
ENST00000591780	ENSG00000256616
ENST00000590929	ENSG00000256616
ENST00000589352	ENSG00000267478
ENST00000592370	ENSG00000267247
ENST00000588893	ENSG00000141385
ENST00000591848	ENSG00000141385
ENST00000498803	ENSG00000134278
ENST00000588236	ENSG00000134278
ENST00000589490	ENSG00000101624
ENST00000591034	ENSG00000101624
ENST00000585751	ENSG00000101624
ENST00000592660	ENSG00000101624
ENST00000589875	ENSG00000101624
ENST00000587929	ENSG00000101624
ENST00000586887	ENSG00000101624
ENST00000589930	ENSG00000267654
ENST00000563722	ENSG00000260302
ENST00000589444	ENSG00000175354
ENST00000587497	ENSG00000175354
ENST00000588211	ENSG00000266969
ENST00000586304	ENSG00000267032
ENST00000593121	ENSG00000267286
ENST00000589601	ENSG00000267239
ENST00000592655	ENSG00000267177
ENST00000588204	ENSG00000267393
ENST00000588672	ENSG00000267690
ENST00000585817	ENSG00000267694
ENST00000624889	ENSG00000267529
ENST00000585366	ENSG00000267136
ENST00000590042	ENSG00000267503
ENST00000589346	ENSG00000177150
ENST00000624133	ENSG00000175322
ENST00000591987	ENSG00000175322
ENST00000592985	ENSG00000267324
ENST00000588287	ENSG00000175319
ENST00000583350	ENSG00000187589
ENST00000581547	ENSG00000265296
ENST00000617265	ENSG00000265766
ENST00000580193	ENSG00000264570
ENST00000581117	ENSG00000265737
ENST00000582820	ENSG00000264061
ENST00000623533	ENSG00000279042
ENST00000580065	ENSG00000266522
ENST00000623604	ENSG00000278923
ENST00000581690	ENSG00000264880
ENST00000504516	ENSG00000215512
ENST00000578051	ENSG00000067900
ENST00000582445	ENSG00000067900
ENST00000580101	ENSG00000141446
ENST00000580477	ENSG00000158201
ENST00000579982	ENSG00000158201
ENST00000581072	ENSG00000265142
ENST00000581613	ENSG00000265142
ENST00000577659	ENSG00000265142
ENST00000583490	ENSG00000266010
ENST00000579431	ENSG00000266010
ENST00000578504	ENSG00000264012
ENST00000583442	ENSG00000266283
ENST00000525417	ENSG00000212710
ENST00000391403	ENSG00000212710
ENST00000581177	ENSG00000266850
ENST00000585184	ENSG00000266495
ENST00000593280	ENSG00000141458
ENST00000586150	ENSG00000141458
ENST00000588867	ENSG00000141458
ENST00000587163	ENSG00000141458
ENST00000591955	ENSG00000141458
ENST00000591075	ENSG00000141458
ENST00000586718	ENSG00000141458
ENST00000590301	ENSG00000141458
ENST00000587223	ENSG00000141458
ENST00000586511	ENSG00000154065
ENST00000583782	ENSG00000264924
ENST00000583267	ENSG00000265750
ENST00000581343	ENSG00000141447
ENST00000581648	ENSG00000266489
ENST00000624795	ENSG00000279439
ENST00000577720	ENSG00000198795
ENST00000578595	ENSG00000141380
ENST00000583595	ENSG00000141380
ENST00000582494	ENSG00000134504
ENST00000620414	ENSG00000277534
ENST00000615734	ENSG00000275805
ENST00000584560	ENSG00000263382
ENST00000581374	ENSG00000171885
ENST00000440832	ENSG00000171885
ENST00000622234	ENSG00000171885
ENST00000583022	ENSG00000171885
ENST00000584088	ENSG00000171885
ENST00000578776	ENSG00000171885
ENST00000383170	ENSG00000171885
ENST00000580699	ENSG00000264151
ENST00000582893	ENSG00000264151
ENST00000578589	ENSG00000265097
ENST00000577406	ENSG00000263405
ENST00000579251	ENSG00000264859
ENST00000269205	ENSG00000141437
ENST00000582509	ENSG00000153339
ENST00000581057	ENSG00000153339
ENST00000584604	ENSG00000153339
ENST00000578886	ENSG00000153339
ENST00000578252	ENSG00000153339
ENST00000583138	ENSG00000263393
ENST00000581134	ENSG00000263904
ENST00000583263	ENSG00000197705
ENST00000583550	ENSG00000166960
ENST00000590846	ENSG00000101746
ENST00000613388	ENSG00000278464
ENST00000590777	ENSG00000186814
ENST00000601405	ENSG00000186814
ENST00000592598	ENSG00000186814
ENST00000586922	ENSG00000268573
ENST00000589881	ENSG00000172466
ENST00000590140	ENSG00000172466
ENST00000589539	ENSG00000172466
ENST00000593130	ENSG00000172466
ENST00000589332	ENSG00000186496
ENST00000586585	ENSG00000186496
ENST00000586687	ENSG00000186496
ENST00000585522	ENSG00000186496
ENST00000587422	ENSG00000186496
ENST00000612496	ENSG00000275512
ENST00000585971	ENSG00000153391
ENST00000587563	ENSG00000141425
ENST00000585879	ENSG00000141425
ENST00000585953	ENSG00000141425
ENST00000591994	ENSG00000141425
ENST00000568654	ENSG00000260552
ENST00000589715	ENSG00000267651
ENST00000590011	ENSG00000101489
ENST00000591421	ENSG00000101489
ENST00000587074	ENSG00000101489
ENST00000623010	ENSG00000279678
ENST00000597906	ENSG00000268566
ENST00000624119	ENSG00000279034
ENST00000601523	ENSG00000267313
ENST00000596923	ENSG00000267313
ENST00000255224	ENSG00000132872
ENST00000586678	ENSG00000132872
ENST00000590752	ENSG00000132872
ENST00000585604	ENSG00000132872
ENST00000596867	ENSG00000132872
ENST00000589479	ENSG00000132872
ENST00000593720	ENSG00000132872
ENST00000591820	ENSG00000132872
ENST00000592443	ENSG00000267573
ENST00000592638	ENSG00000267414
ENST00000592899	ENSG00000267097
ENST00000592286	ENSG00000267097
ENST00000587262	ENSG00000152223
ENST00000587973	ENSG00000152223
ENST00000593086	ENSG00000152229
ENST00000586523	ENSG00000152234
ENST00000587902	ENSG00000152234
ENST00000589611	ENSG00000152234
ENST00000591981	ENSG00000152234
ENST00000585650	ENSG00000152234
ENST00000591267	ENSG00000152234
ENST00000588390	ENSG00000152234
ENST00000587428	ENSG00000101638
ENST00000589088	ENSG00000101638
ENST00000621730	ENSG00000274776
ENST00000591865	ENSG00000078043
ENST00000587732	ENSG00000267587
ENST00000620881	ENSG00000274744
ENST00000620688	ENSG00000275553
ENST00000611323	ENSG00000278674
ENST00000330682	ENSG00000183791
ENST00000332567	ENSG00000206181
ENST00000620522	ENSG00000206181
ENST00000588861	ENSG00000167220
ENST00000623698	ENSG00000278891
ENST00000590649	ENSG00000267764
ENST00000587336	ENSG00000101665
ENST00000318240	ENSG00000177576
ENST00000584895	ENSG00000215472
ENST00000582392	ENSG00000177576
ENST00000577910	ENSG00000215472
ENST00000580150	ENSG00000263916
ENST00000618619	ENSG00000265681
ENST00000584364	ENSG00000265681
ENST00000618613	ENSG00000265681
ENST00000579408	ENSG00000265681
ENST00000579248	ENSG00000265681
ENST00000581373	ENSG00000265681
ENST00000580261	ENSG00000265681
ENST00000580210	ENSG00000265681
ENST00000583637	ENSG00000265681
ENST00000578532	ENSG00000265681
ENST00000582588	ENSG00000265681
ENST00000617346	ENSG00000265681
ENST00000581091	ENSG00000265681
ENST00000581741	ENSG00000265681
ENST00000583036	ENSG00000265681
ENST00000615760	ENSG00000265681
ENST00000580387	ENSG00000265681
ENST00000615479	ENSG00000265681
ENST00000578528	ENSG00000265681
ENST00000579495	ENSG00000265681
ENST00000582782	ENSG00000265681
ENST00000578966	ENSG00000265681
ENST00000581305	ENSG00000265681
ENST00000580060	ENSG00000265182
ENST00000591105	ENSG00000267674
ENST00000591171	ENSG00000167315
ENST00000589568	ENSG00000167306
ENST00000585859	ENSG00000167306
ENST00000591362	ENSG00000267196
ENST00000589541	ENSG00000141644
ENST00000398495	ENSG00000141644
ENST00000398488	ENSG00000141644
ENST00000591535	ENSG00000141644
ENST00000589733	ENSG00000141644
ENST00000586118	ENSG00000141644
ENST00000589867	ENSG00000141644
ENST00000590215	ENSG00000141644
ENST00000589758	ENSG00000141644
ENST00000412036	ENSG00000154832
ENST00000285106	ENSG00000154832
ENST00000589940	ENSG00000154832
ENST00000590901	ENSG00000154832
ENST00000590234	ENSG00000154832
ENST00000591190	ENSG00000154832
ENST00000591474	ENSG00000154832
ENST00000592078	ENSG00000154832
ENST00000589548	ENSG00000154832
ENST00000586837	ENSG00000154832
ENST00000586365	ENSG00000154832
ENST00000587396	ENSG00000154832
ENST00000588646	ENSG00000267717
ENST00000592416	ENSG00000176624
ENST00000582700	ENSG00000266335
ENST00000565170	ENSG00000260433
ENST00000579025	ENSG00000134046
ENST00000621167	ENSG00000277324
ENST00000577499	ENSG00000174448
ENST00000584040	ENSG00000174448
ENST00000592294	ENSG00000166510
ENST00000626631	ENSG00000196628
ENST00000628360	ENSG00000196628
ENST00000636710	ENSG00000196628
ENST00000587320	ENSG00000267325
ENST00000588134	ENSG00000267325
ENST00000589617	ENSG00000267399
ENST00000589447	ENSG00000267712
ENST00000585497	ENSG00000091164
ENST00000586079	ENSG00000091164
ENST00000586391	ENSG00000267146
ENST00000592678	ENSG00000267726
ENST00000591977	ENSG00000066926
ENST00000589314	ENSG00000134440
ENST00000589001	ENSG00000134440
ENST00000590123	ENSG00000134440
ENST00000587366	ENSG00000134440
ENST00000588255	ENSG00000081923
ENST00000585322	ENSG00000081923
ENST00000588449	ENSG00000267209
ENST00000591503	ENSG00000267209
ENST00000585702	ENSG00000267209
ENST00000593212	ENSG00000267743
ENST00000586824	ENSG00000267743
ENST00000590318	ENSG00000267396
ENST00000589204	ENSG00000198796
ENST00000590662	ENSG00000198796
ENST00000588144	ENSG00000267226
ENST00000587080	ENSG00000267476
ENST00000587011	ENSG00000267705
ENST00000586383	ENSG00000267501
ENST00000256852	ENSG00000134438
ENST00000334889	ENSG00000134438
ENST00000555288	ENSG00000134438
ENST00000587918	ENSG00000074695
ENST00000587940	ENSG00000074695
ENST00000587561	ENSG00000074695
ENST00000589292	ENSG00000256704
ENST00000299766	ENSG00000166603
ENST00000587138	ENSG00000267316
ENST00000585706	ENSG00000267316
ENST00000588396	ENSG00000176641
ENST00000590948	ENSG00000197563
ENST00000591238	ENSG00000197563
ENST00000589098	ENSG00000197563
ENST00000589084	ENSG00000267341
ENST00000589955	ENSG00000171791
ENST00000588089	ENSG00000119537
